x1	y1	x2	y2
278.035000	138.976000	270.510000	133.558000
324.635000	139.617000	343.921000	138.428000
124.979000	140.935000	136.658000	149.983000
357.332000	141.701000	345.574000	129.636000
357.332000	141.701000	345.574000	129.636000
162.145000	146.584000	127.482000	386.329000
270.816000	148.569000	264.967000	143.714000
302.517000	149.256000	293.578000	140.603000
333.606000	149.743000	323.013000	139.051000
308.506000	151.237000	301.313000	128.537000
323.251000	151.348000	325.139000	161.602000
356.273000	152.549000	327.194000	104.049000
147.523000	154.463000	410.728000	138.770000
448.068000	154.290000	436.000000	134.126000
155.066000	154.929000	468.232000	200.316000
